,class,sha256,api_1,api_2,api_3,api_4,api_5,api_6,api_7,api_8,api_9,api_10,api_11,api_12,api_13,api_14,api_15,api_16,api_17,api_18,api_19,api_20,api_21,api_22,api_23,api_24,api_25,api_26,api_27,api_28,api_29,api_30,api_31,api_32,api_33,api_34,api_35,api_36,api_37,api_38,api_39,api_40,api_41,api_42,api_43,api_44,api_45,api_46,api_47,api_48,api_49,api_50,api_51,api_52,api_53,api_54,api_55,api_56,api_57,api_58,api_59,api_60,api_61,api_62,api_63,api_64,api_65,api_66,api_67,api_68,api_69,api_70,api_71,api_72,api_73,api_74,api_75,api_76,api_77,api_78,api_79,api_80,api_81,api_82,api_83,api_84,api_85,api_86,api_87,api_88,api_89,api_90,api_91,api_92,api_93,api_94,api_95,api_96,api_97,api_98,api_99,api_100,api_101,api_102,api_103,api_104,api_105
10,worm,7e57a18c12f1b216b9455d273234a588bf722f7cef96a19e8ed986508039f107,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
11,worm,7fdfca9a329921cbc76b43ab0d913101e2a30d254e7aff97f7d5cafaa58a2ac9,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW,
12,worm,8ef36fcc980d0d22b08c29ce667a585e99251ac3b173845795097cc5d0e8f273,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
13,worm,8f8b0e913ad427e9fd29e5cc9faa652ed95478c12535a6a2316f241b2b9cb6d0,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
14,worm,a808e47e0bae57598189bf14a5533c9e918780dd15cc6f1eee0a82322fbfc54e,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
15,worm,d31fa6d316bceeba2e1604952c3baaaa96821e8fc3eb44d57149e6a9d7115232,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
16,worm,db8e1c30bd3cd7859fd5a08185b867bab4b2e6dce419d5bb7d7fcfccc9d91e57,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
17,worm,e6994e86df532b7620ebd7c8a0351bbfbc41d9be1ccd0c46eea81d6e63341b7b,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
18,worm,e95fbf0e7814b5ed59ffc0c309e6ac1b45521f03340521f4759588a7ed008020,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
19,worm,fccc1cc0d6c2dc0b1093c7dc37c3a2e15a1b224be4756a2afc5692ee713b7b3f,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,EnumCalendarInfoA,CreateEventA,LoadLibraryExW,lstrcpyA,CompareStringA,lstrcmpA,WaitForSingleObjectEx,WaitForSingleObject,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,LoadLibraryExW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObject,WaitForSingleObjectEx,GetWindowsDirectoryW,LocalAlloc,FindFirstFileExW,FindFirstFileA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,OpenEventW,WaitForSingleObject,WaitForSingleObjectEx,LoadLibraryW,LoadLibraryExW,DuplicateHandle,DeviceIoControl,SwitchToThread,WSACleanup,FreeLibrary,VirtualQueryEx,ResetEvent,VirtualFreeEx,UnregisterClassW
20,virus,00015154100a41f77063e5890f44d32a61160d69053fcb56366a38410b89ed67,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
21,virus,0004ce2ccfd8544f72495d1df756e92cc22228229267fdc7eab12e4ac5470430,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
22,notdetected,00065ddb70e8d6977ac7dec4d0c399f8ef183a9534719f9bc0455bf6c9a85143,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindFirstFileExW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,WaitForSingleObjectEx,WaitForSingleObject,SetCurrentDirectoryA,FindFirstFileA,FindFirstFileExW,FindNextFileW,FindNextFileA,SetFileAttributesA,SetFileAttributesW,DeleteFileA,DeleteFileW,FindClose,RemoveDirectoryW,RemoveDirectoryA,VirtualQueryEx,UnregisterClassW,,,,,,,,
